"무신사 스탠다드에요 실패가 없는 무신사 스탠다드.
더 할 말이 필요한가요?",5.0
회색 셋업이 필요하신분들은 가성비 제품을 찾고있으시면 이것보다 좋은 제품은 없는 것 같습니다.,5.0
진짜 생각보다 질도 좋고 핏도 딱이에요~ 다른 색도 구매하려고요!,5.0
제가 좀 마른편인데도 옷핏도 되게 예쁘고 입고 편하게 생활할 수 있어서 좋아요,5.0
사이즈는 약간 오버핏으로 나와요. 질도 괜찮고 옷도 예뻐요!,5.0
"클래식한 기본 블래이져네요
핏도 질도 만족합니다.
다만 무조건 사이즈 업 해야할듯 
참고하세요",5.0
무난하게 입기 좋은 거 같아요! 저한테는 좀 오버사이즈에요,5.0
정말 딱 기본 블레이져 하나쯤은 있어야할 제품이에요,5.0
"고민한 시간만큼 배송이 늦어지는겁니다 고민할 시간에 
그냥 지르세요 아주 좋습니다 감사합니다",5.0
하나쯤 가지고 있어야하는 기본템으로 너무 좋네요 살짝 오버하게 입기 좋아요,5.0
입문용 블레이저로 아주 좋고 깔끔한 것 같습니다,5.0
"사이즈 딱맞고 색감이 밝아요
두께는 다소 얇은데 한겨울 빼고는 충분할것같아요",5.0
"사이즈 딱맞고 색감이 밝아요
두께는 다소 얇은데 한겨울 빼고는 충분할것같아요",5.0
"사이즈 딱맞고 색감이 밝아요
두께는 다소 얇은데 한겨울 빼고는 충분할것같아요",5.0
적당한 가격에 구매잘했습니다. 가성비 좋습니다~,3.0
평소에도 니트나 아우터 L 사이즈를 주로 입는 편인데 살짝 크게 맞아서 어디든 잘 입고다닐거 같습니다,5.0
어깨선이 생각보다 좁지만 그래도 예쁩니다 헬스하시는 분들은 사이즈 크게 사세요,4.0
사이즈 아주 잘맞고 예쁘네요 다른색상도 살거에요 감사합니당,5.0
사이즈 딱 맞고 좋습니다. 하의랑 같이 구매해서 셋업으로 입고 있습니다 !,5.0
Xl로 구매했다가 xxl로 변경하였는데 정핏으로 나온거같습니다,5.0
블레이저가 없어서 구매했는데 기본 블레이저로 가성비 최고네요,5.0
